stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.124174,0,CHA720SN,-86.910723,,,,7170 CHARLOTTE PIKE & OLD CHARLOTTE PIKE,CHARLOTTE PIKE & 7201 CHARLOTTE PIK,0,CHA720SN,
36.167458,0,JOH31AEN,-86.824578,,,,,JOHN A MERRITT BLVD & 31ST AVE N EB,0,JOH31AEN,
36.212296,,WHIAVANN,-86.798483,,,,WHITES CREEK PK & AVALON DR,WHITES CREEK PIKE & AVALON DR NB,0,WHIAVANN,
36.228922,0,MCSMS,-86.425777,,,,,MARTHA STATION,0,MCSMS,
36.153648,,HERDECWN,-86.753553,,,,,HERMITAGE AVE & DECATUR AVE WB,0,HERDECWN,
36.114288,,HARCLAEN,-86.861833,,,,HARDING PK & CLARENDON AV,HARDING PIKE & CLAREDON AVE EB,0,HARCLAEN,
36.161107,0,TEN44AWM,-86.841286,,,,TENNESSEE & 44 AVE,TENNESSEE AVE & 44TH AVE N WB,0,TEN44AWM,
36.167302,,HAR10AWN,-86.791287,,,,HARRISON & 10 AVE,HARRISON ST & 10TH AVE N WB,0,HAR10AWN,
36.186297,0,EDT28ANF,-86.822882,,,,2013 ED TEMPLE BLVD & 28TH AVE,ED TEMPLE BLVD & 28TH AVE N NB,0,EDT28ANF,
36.208892,,JONJONS,-86.757212,,,,JONES AV & JONES CR,JONES AVE & JONES CIR SB,0,JONJONS,
36.210243,0,WHILUZNF,-86.796294,,,,US HWY 431 & LUZON ST,WHITES CREEK PIKE & LUZON ST NB,0,WHILUZNF,
36.214368,0,STRGALEF,-86.729807,,,,1125 STRATFORD AVE,STRATFORD AVE & GALLATIN PIKE EB,0,STRGALEF,
36.208884,,JONJONF,-86.757078,,,,JONES AV & JONES CR,JONES AVE & JONES CIR NB,0,JONJONF,
36.186979,0,LISCLESN,-86.764469,,,,,LISCHEY AVE & CLEVELAND ST SB,0,LISCLESN,
36.245185,,NEERIVSN,-86.679192,,,,,NEELYS BEND RD & RIVER PASS,0,NEERIVSN,
36.147292,,WHAPERNN,-86.762695,,,,CHARLES E DAVIS BLVD & PERKINS ST,WHARF AVE & PERKINS ST NB,0,WHAPERNN,
36.145712,1,NXICHSNT,-86.764608,,,,2ND AV S & CHESTNUT ST,CHESTNUT STATION INBOUND,0,NXICHSNT,
36.154271,,LEBFESEN,-86.742493,,,,,LEBANON PIKE & FESSLERS LN EB,0,LEBFESEN,
36.152664,1,CXISYLHE,-86.827657,,,,CHARLOTTE AV & 37TH AV N,37TH AVE/SYLVAN HEIGHTS STATION INBOUND,0,CXISYLHE,
36.081633,1,HARTANWF,-86.714151,,,,HARDING PL & HUMBER DR,HARDING PL & TANGLEWOOD CT WB,0,HARTANWF,
36.204352,0,RIVMCGSF,-86.724137,,,,RIVERSIDE DR & CONNECTING ROAD,RIVERSIDE DR & MCGAVOCK PK SB,0,RIVMCGSF,
36.161803,,MCSRVRF,-86.773763,,,,,RIVERFRONT STATION,0,MCSRVRF,
36.161355,0,LEBLYNSN,-86.701771,,,,,LEBANON PIKE & LYNNMEADE DR SB,0,LEBLYNSN,
36.110228,,GRADRANN,-86.792679,,,,GRANNY WHITE PIKE & 12TH AVE S,GRANNY WHITE PIKE & DRAUGHON AVE NB,0,GRADRANN,
36.131742,0,MASGLASM,-86.700506,,,,,MASSMAN DR & GLASTONBURY RD SB,0,MASGLASM,
36.212387,,DICGORSF,-86.765054,,,,DICKERSON PK & GORDON TR,DICKERSON PIKE & GORDON TER SB,0,DICGORSF,
36.157723,,CLI39AWN,-86.830237,,,,CLIFTON AV & 39TH AV N,CLIFTON AVE & 39TH AVE N WB,0,CLI39AWN,
36.2104,,ARDMcGSW,-86.714225,,,,1480 ARDEE AVE,ARDEE AVE & MCGAVOCK PIKE SB,0,ARDMcGSW,
36.188396,0,DOMFREEN,-86.796012,,,,3RD AVE N & 4TH AVE N,DOMINICAN DR & FRENCH LANDING DR EB,0,DOMFREEN,
36.021807,,MURCITWN,-86.581929,,,,,MURFREESBORO PIKE & CITY HALL WB,0,MURCITWN,
36.051031,,MTVCURSN,-86.651247,,,,,MT VIEW RD & CURTIS HOLLOW RD SB,0,MTVCURSN,
36.143629,,DONSHASM,-86.666815,,,,,DONELSON PKWY & SHACKLETT DR SB,0,DONSHASM,
36.135939,,8AARGNN,-86.778772,,,,8TH AVENUE & ARGYLE,8TH AVE S & E ARGYLE AVE NB,0,8AARGNN,
36.059972,,DKWM,-87.379122,,,,399 RUGER DR,DICKSON WAL-MART P & R,0,DKWM,
35.84836,,NHIEBUNF,-86.383141,,,,,N HIGHLAND AVE & E BURTON ST NB,0,NHIEBUNF,
36.268494,,GALLOVSN,-86.710836,,,,,GALLATIN PIKE & LOVELL ST SB,0,GALLOVSN,
36.074021,,H70HICWN,-86.92593,,,,STATE HWY 1 & MEMPHIS BRISTOL HWY,HWY 70 S & HICKS RD WB,0,H70HICWN,
36.188503,,DOMFREWN,-86.7964,,,,,DOMINICAN DR & FRENCH LANDING DR WB,0,DOMFREWN,
36.064303,0,NOLFAINM,-86.717023,,,,US HWY 31 ALT & NOLENSVILLE PIKE,NOLENSVILLE PIKE & FAIRLANE DR NB,0,NOLFAINM,
36.091459,1,MURBORNF,-86.651302,,,,2158 MURFREESBORO PIKE & BRITISH WOODS DR,MURFREESBORO PIKE & BOROWOOD DR NB,0,MURBORNF,
36.107804,2,HARDAVWM,-86.866338,,,,5068 HARDING PIKE,HARDING PIKE & DAVIDSON RD WB,0,HARDAVWM,
36.201567,,RIVPIENN,-86.722604,,,,,RIVERSIDE DR & PIEDMONT AVE NB,0,RIVPIENN,
36.114773,0,HARDAVWF,-86.861586,,,,,HARDING PIKE & DAVIDSON RD WB,0,HARDAVWF,
36.147573,0,12ASOUSN,-86.785751,,,,889 12TH AVE & SOUTH ST,12TH AVE S & SOUTH ST SB,0,12ASOUSN,
36.110422,,THOSIMEF,-86.740431,,,,,THOMPSON LN & SIMMONS EB,0,THOSIMEF,
36.198222,0,CLAASHSN,-86.838037,,,,3707 CLARKSVILLE PIKE & RAMP,CLARKSVILLE PIKE & ASHLAND CITY HWY,0,CLAASHSN,
36.199519,0,CLAASHSM,-86.838874,,,,3745 CLARKSVILLE PIKE,CLARKSVILLE PIKE & ASHLAND CITY HWY,0,CLAASHSM,
36.145891,0,CHE2AVEF,-86.764291,,,,,CHESTNUT & 2ND AVE S EB,0,CHE2AVEF,
36.176318,,MAIMCFEN,-86.756009,,,,,MAIN ST & MCFERRIN AVE EB,0,MAIMCFEN,
36.12736,0,GOOTHOSN,-86.700639,,,,,GOODBAR DR & THOMPSON PL SB,0,GOOTHOSN,
36.14307,,CHEMARWM,-86.770883,,,,CHESTNUT ST & HUMPHREYS ST,CHESTNUT ST & MARTIN ST WB,0,CHEMARWM,
36.082309,0,NOLWELSF,-86.72734,,,,4046 NOLENSVILLE PIKE & WELSHWOOD DR,WALMART STATION OUTBOUND,0,NOLWELSF,
36.204415,,LISEDWSN,-86.761388,,,,,LISCHEY AVE & EDWIN ST SB,0,LISEDWSN,
36.17343,,8AJEFSN,-86.791617,,,,,8TH AVE N & JEFFERSON ST SB,0,8AJEFSN,
36.172108,0,8AJEFSM,-86.790757,,,,8TH AV N & JEFFERSON ST,8TH AVE N & JEFFERSON ST SB,0,8AJEFSM,
36.127376,,HARWOOEN,-86.844011,,,,HARDING PK & WOODLAWN DR,HARDING PIKE & WOODLAWN DR EB,0,HARWOOEN,
36.166527,0,MTAMCC,-86.781468,,,,UNNAMED,CENTRAL,1,MTAMCC,
36.122521,,ETHLAWNF,-86.71746,,,,,E THOMPSON LN & LAWNDALE NB,0,ETHLAWNF,
36.153829,,MASACOEN,-86.701691,,,,,MASSMAN DR & ACORN DR EB,0,MASACOEN,
36.16103,,TEN48AWN,-86.843913,,,,TENNESSEE & 48TH  AVE NORTH,TENNESSEE AVE & 48TH AVE N WB,0,TEN48AWN,
36.083498,0,MURBRONN,-86.647019,,,,2366 MURFREESBORO PIKE & BROOKSBORO TER,MURFREESBORO PIKE & BROOKSBORO TR N,0,MURBRONN,
36.242883,,NEECANEN,-86.676689,,,,NEELYS BEND RD & COGGIN PA,NEELYS BEND RD & CANTON PASS,0,NEECANEN,
36.07199,1,MXOBELL,-86.636496,,,,,BELL STATION OUTBOUND,0,MXOBELL,
36.168536,,8AHARNN,-86.788255,,,,8TH AV N & HARRISON ST,8TH AVE N & HARRISON ST NB,0,8AHARNN,
36.110649,,THOSIMWN,-86.740541,,,,,THOMPSON LN & SIMMONS AVE WB,0,THOSIMWN,
36.149007,0,WES23AWN,-86.804449,,,,WEST END AV & 23RD AV N,WEST END AVE & 23RD AVE S WB,0,WES23AWN,
36.179699,,N16ORDNN,-86.741437,,,,N 16TH ST & OROWAY PL,N 16TH ST & ORDWAY PL NB,0,N16ORDNN,
36.069885,,NOLTAYSN,-86.721628,,,,,NOLENSVILLE PK & TAYLOR RD SB,0,NOLTAYSN,
36.23173,,EWIKNIWN,-86.803845,,,,EWING DR & CLAYMILLE BV,EWING DR & KNIGHT RD,0,EWIKNIWN,
36.110036,0,HILCRESN,-86.811595,,,,3757 HILLSBORO PIKE,HILLSBORO PIKE & CRESTMOOR RD SB,0,HILCRESN,
36.112987,0,GRANOESN,-86.792433,,,,GRANNY WHITE PK & NOELTON AV,GRANNY WHITE PIKE & NOELTON AVE SB,0,GRANOESN,
36.19168,0,PON10AEM,-86.803943,,,,PONDER PLACE & ATHENS WAY,PONDER PL & 10TH AVE N EB,0,PON10AEM,
36.167694,,JAM2AEF,-86.778124,,,,JAMES ROBERTSON PW & 2ND AV N,JAMES ROBERTSON PKWY & 2ND AVE N EB,0,JAM2AEF,
36.162273,1,HER25AEN,-86.814615,,,,HERMAN ST & 25TH AV N,HERMAN ST & 25TH AVE N EB,0,HER25AEN,
36.20271,0,RIVHANSF,-86.722726,,,,,RIVERSIDE DR & HANOVER RD SB,0,RIVHANSF,
36.160893,,TEN48AEM,-86.843896,,,,TENNESSEE & 48TH AVE NORTH,TENNESSEE AVE & 48TH AVE N EB,0,TEN48AEM,
36.176207,,DBTWHESN,-86.809511,,,,,DR DB TODD BLVD & WHELESS ST SB,0,DBTWHESN,
36.152481,,LAF5AWN,-86.773181,,,,LAFAYETTE ST & 5TH AV S,LAFAYETTE ST & 5TH AVE S WB,0,LAF5AWN,
36.166411,,DRDALBSN,-86.805459,,,,,DR DB TODD JR BLVD & ALBION SB,0,DRDALBSN,
36.251065,,DICMULNN,-86.757218,,,,,DICKERSON PIKE & MULBERRY DOWNS CIR,0,DICMULNN,
36.167939,0,JEF27AWF,-86.818875,,,,2642 JEFFERSON ST & 27TH AVE,JEFFERSON ST & 27TH AVE WB,0,JEF27AWF,
36.195314,,BAPUNNSM,-86.780671,,,,BAPTIST WORLD CTR DR & VASHTI ST,BAPTIST WORLD CENTER DR & UNNAMED ST SB,0,BAPUNNSM,
36.089125,,HAREZEWF,-86.689419,,,,HARDING PL & JONQUIL DR,HARDING PL & EZELL PK WB,0,HAREZEWF,
36.155013,,11ADEMSF,-86.785074,,,,4 11TH AVE & MCGAVOCK ST,11TH AVE & DEMONBREUN SB,0,11ADEMSF,
36.09421,,H70BROE,-86.881912,,,,HIGHWAY 70 S & BROOK HOLLOW RD,HWY 70 S & BROOK HOLLOW RD EB,0,H70BROE,
36.162366,,HER25AWN,-86.814559,,,,HERMAN & 25 AVE,HERMAN ST & 25TH AVE N WB,0,HER25AWN,
36.139604,0,12AHORSF,-86.787684,,,,1327 12TH AVE & HORTON AVE,12TH AVE S & HORTON AVE SB,0,12AHORSF,
36.211304,0,WHIWNSF,-86.797421,,,,,WHITES CREEK PIKE & W NOCTURNE DR S,0,WHIWNSF,
36.167691,,JAM8AWN,-86.78696,,,,JAMES ROBERTSON & 8TH AV N,JAMES ROBERTSON PKWY & 8TH AVE N WB,0,JAM8AWN,
36.145403,0,8AARCSN,-86.779128,,,,8TH AVENUE & ARCHER,8TH AVE S & ARCHER ST SB,0,8AARCSN,
36.175563,0,ARTCHENF,-86.798487,,,,ARTHUR AVE & CHEATHAM PL,ARTHUR ST & CHEATHAM PL NB,0,ARTCHENF,
36.182501,1,COUHOSEN,-86.84584,,,,1449 COUNTY HOSPITAL RD & HOSPITAL LN,COUNTY HOSPITAL RD & HOSPITAL LN EB,0,COUHOSEN,
36.213582,,OLDCHRSF,-86.795152,,,,,OLD MATTHEWS RD & CHRIS ST SB,0,OLDCHRSF,
36.169454,0,JEFDBTEF,-86.806339,,,,JEFFERSON ST & DR D B TODD JR BV,JEFFERSON ST & DR DB TODD JR BLV D,0,JEFDBTEF,
36.133717,,8AROYSN,-86.77923,,,,8TH AVENUE S & ROY CROFT,8TH AVE S & ROYCROFT PL SB,0,8AROYSN,
36.135392,0,NXIFRGND,-86.759737,,,,NOLENSVILLE & WALSH,FAIRGROUNDS STATION INBOUND,0,NXIFRGND,
36.246878,,VILMOUEF,-86.775413,,,,VILLAGE TRL & HAWK VIEW CT,VILLAGE TRL & MOUND CT EB,0,VILMOUEF,
36.080517,,H70BROEF,-86.900418,,,,,HWY 70 S & BROOKMONT TR EB,0,H70BROEF,
36.093692,,NXIMCNLY,-86.736273,,,,NOLENSVILLE & NATCHEZ,MCNALLY STATION INBOUND,0,NXIMCNLY,
36.176882,,3AVMADNF,-86.785814,,,,3RD AV N & MONROE ST,3RD AVE N & MADISON ST NB,0,3AVMADNF,
36.169807,0,5SFATNN,-86.763406,,,,505 FATHERLAND ST & 5TH ST S,S 5TH ST & FATHERLAND ST NB,0,5SFATNN,
36.101589,0,OLDHINNF,-86.922733,,,,545,OLD HICKORY BLVD & HINDU TEMPLE NB,0,OLDHINNF,
36.1827,0,COUHOSWN,-86.845591,,,,3303 HOSPITAL LN & COUNTY HOSPITAL RD,COUNTY HOSPITAL RD & HOSPITAL LN WB,0,COUHOSWN,
36.183255,0,PORFRASF,-86.732786,,,,,PORTER & FRANKLIN SB,0,PORFRASF,
36.151829,1,CXI53AVE,-86.850579,,,,5212 CHARLOTTE AVE & 53RD AVE,53RD AVE STATION INBOUND,0,CXI53AVE,
36.154664,,HERDRISF,-86.758368,,,,,HERMITAGE AVE & DRIFTWOOD ST SB,0,HERDRISF,
36.076974,0,NOLWALNN,-86.725383,,,,NOLENSVILLE PK & EDMONDSON PK,NOLENSVILLE PIKE & WALLACE RD NB,0,NOLWALNN,
36.079821,0,MONTVIEW,-86.903964,,,,6823 USHY 70S,HWY 70 S & MONTVIEW CONDOS WB,0,MONTVIEW,
36.111126,,THOGRAWN,-86.746656,,,,,THOMPSON LN & GRANDVIEW WB,0,THOGRAWN,
36.12634,0,MURTHOSF,-86.710864,,,,RAMP & MURFREESBORO PIKE,MURFREESBORO PIKE & THOMPSON LANE S,0,MURTHOSF,
36.171619,0,WOO5STWF,-86.765476,,,,449 WOODLAND ST,WOODLAND ST & S 5TH ST WB,0,WOO5STWF,
36.216234,,HARSAUWF,-86.738107,,,,,HART LANE & SAUNDERS AVE WB,0,HARSAUWF,
36.179972,0,GARJENWN,-86.798108,,,,,GARFIELD ST & JENKINS ST WB,0,GARJENWN,
36.19602,,PORPREWF,-86.717558,,,,1981 PORTER RD & PRESTON DR,PORTER RD & PRESTON DR WB,0,PORPREWF,
36.169715,0,2AJOHSM,-86.78005,,,,555 2ND AVE,2ND AVE N & JO JOHNSON AVE SB,0,2AJOHSM,
36.214924,0,TUCDORNN,-86.826322,,,,,TUCKER RD & DOVE PL NB,0,TUCDORNN,
36.208556,0,WHITONWN,-86.793926,,,,WHITES CREEK PK & TONEY RD,WHITES CREEK PIKE & TONEY RD WB,0,WHITONWN,
36.082032,1,NOLWELNN,-86.726914,,,,,WALMART STATION INBOUND,0,NOLWELNN,
36.235365,0,MOOWILSF,-86.775314,,,,3205 MOOREWOOD DR & WILMOTH RD,MOOREWOOD DR & WILMOTH RD SB,0,MOOWILSF,
36.135986,,GLABRIWM,-86.7016,,,,,GLASTONBURY RD & BRILEY PKWY WB,0,GLABRIWM,
36.136966,,GLABRIWF,-86.700464,,,,,GLASTONBURY RD & BRILEY PKWY WB,0,GLABRIWF,
36.195143,,CLAMANSF,-86.833784,,,,CLARKSVILLE PK & MANCHESTER AV,CLARKSVILLE PIKE & MANCHESTER AVE S,0,CLAMANSF,
36.229675,0,DICBRONF,-86.759112,,,,DICKERSON PIKE & RAMP,DICKERSON PIKE & BROADMOOR NB,0,DICBRONF,
36.127233,,THOPATWN,-86.70706,,,,,THOMPSON PL & PATRICIA DR WB,0,THOPATWN,
36.159402,0,11ACHUSF,-86.788385,,,,321 11TH AVE & CHURCH ST,11TH AVE & CHURCH ST SB,0,11ACHUSF,
36.12324,0,HARWHBWM,-86.850219,,,,4628 HARDING PIKE,HARDING PIKE & WHITE BRIDGE WB,0,HARWHBWM,
36.116014,2,OLDCHANN,-86.923075,,,,695 OLD HICKORY BLVD & RAMP,OLD HICKORY BLVD & CHARLOTTE PIKE N,0,OLDCHANN,
36.110896,,THOGRAEF,-86.746532,,,,,THOMPSON LN & GRANDVIEW EB,0,THOGRAEF,
36.287054,1,GALMONSN,-86.705431,,,,1503 GALLATIN PIKE N & EDENWOLD RD,N GALLATIN PIKE & MONTICELLO AVE SB,0,GALMONSN,
36.249038,0,GRAWDUNN,-86.73439,,,,GRAYCROFT AVE S & W DUE WEST AVE,GRAYCROFT AVE & W DUE WEST AVE NB,0,GRAWDUNN,
36.127172,1,MXITHOMP,-86.711441,,,,,THOMPSON STATION INBOUND,0,MXITHOMP,
36.216218,,HARSAUEN,-86.738395,,,,,HART LANE & SAUNDERS AVE EB,0,HARSAUEN,
36.130882,,12ADOUSN,-86.788825,,,,12TH AV S & S DOUGLAS AV,12TH AVE S & S DOUGLAS AVE SB,0,12ADOUSN,
36.247457,,VILSTAEM,-86.773292,,,,VILLAGE TRAIL & MOOREWOOD DR,VILLAGE TRL & STANDING STONE DR EB,0,VILSTAEM,
36.145559,0,MASELMNF,-86.711338,,,,792 MASSMAN DR,MASSMAN DR & ELM HILL PIKE NB,0,MASELMNF,
36.185654,0,PORBENSF,-86.73098,,,,,PORTER RD & BENJAMIN SB FS,0,PORBENSF,
36.168626,0,8AHARSN,-86.788446,,,,8TH AV N & HARRISON ST,8TH AVE N  & HARRISON ST SB,0,8AHARSN,
36.191857,,LISRICSM,-86.763648,,,,LISCHEY AV & UNKNOWN AL,LISCHEY AVE & RICHARDSON AVE SB,0,LISRICSM,
36.185884,0,EDT28ASF,-86.82347,,,,1987 ED TEMPLE BLVD & 28TH AVE,ED TEMPLE BLVD & 28TH AVE N SB,0,EDT28ASF,
36.155189,,11ADEMNF,-86.785031,,,,20 11TH AVE & MCGAVOCK ST,11TH AVE & DEMONBREUN NB,0,11ADEMNF,
36.198326,0,RIVDORSN,-86.723246,,,,,RIVERSIDE DR & DORCHESTER AVE SB,0,RIVDORSN,
36.182712,,EASCHAWN,-86.735606,,,,1907 EASTLAND AVE & CHAPEL AVE,EASTLAND AVE & CHAPEL AVE WB,0,EASCHAWN,
36.128164,1,MXOTHOMP,-86.713199,,,,,THOMPSON STATION OUTBOUND,0,MXOTHOMP,
36.137212,,WED18AWN,-86.796865,,,,,WEDGEWOOD AVE & 18TH AVE S WB,0,WED18AWN,
36.166302,,JAC17AEN,-86.803747,,,,JACKSON ST & 17TH AV N,JACKSON ST & 17TH AVE N EB,0,JAC17AEN,
36.143085,,WHICORNN,-86.857569,,,,WHITE BRIDGE PK & CORBETT LN,WHITE BRIDGE PIKE & CORBETT LN NB,0,WHICORNN,
36.127139,,THOPATEF,-86.706915,,,,,THOMPSON PL & PATRICIA DR EB,0,THOPATEF,
36.134544,0,8AWEDNF,-86.778981,,,,8 AVENUE S & WEDGEWOOD,8TH AVE S & WEDGEWOOD AVE NB,0,8AWEDNF,
36.126821,,THOMUREF,-86.710156,,,,,THOMPSON PL & MURFREESBORO PK EB,0,THOMUREF,
36.163064,,UNIPOLWM,-86.784562,,,,UNION & 8 AVE,UNION ST & POLK AVE WB,0,UNIPOLWM,
36.126231,,THOMUREN,-86.711711,,,,,E THOMPSON & MURFREESBORO EB,0,THOMUREN,
36.081242,,HARHUMEF,-86.714715,,,,HARDING PL & STATE HWY 255,HARDING PL & HUMBER DR EB,0,HARHUMEF,
36.115479,0,ETHGLENF,-86.719325,,,,,E THOMPSON LN & GLENROSE NB,0,ETHGLENF,
36.170385,,LEBRIVEF,-86.653513,,,,LEBANON PK & RIVERSTONE BLVD,LEBANON PIKE & RIVERSTONE BLVD EB,0,LEBRIVEF,
36.266404,,MYADUPNN,-86.689977,,,,,MYATT DR & N DUPONT AVE NB,0,MYADUPNN,
36.116603,,BRAEIRNN,-86.76628,,,,BRANSFORD AV & E IRIS DR,BRANSFORD AVE & EAST IRIS DR NB,0,BRAEIRNN,
36.192856,,CLSFCLK,-86.828554,,,,CLIFF DR & CLARKSVILLE PK,CLIFF DR PAST CLARKSVILLE HWY,0,CLSFCLK,
36.14271,,EDG12AEN,-86.787292,,,,,EDGEHILL AVE & 12TH AVE S EB,0,EDG12AEN,
36.157053,1,CLI40AEF,-86.834036,,,,CLIFTON & 40 AVE,CLIFTON AVE & 40TH AVE N EB,0,CLI40AEF,
36.248478,0,DUESAUEF,-86.728139,,,,384 W DUE WEST AVE & SAUNDERS AVE,W DUE WEST AVE & SAUNDERS AVE EB,0,DUESAUEF,
36.137391,,WED19AWN,-86.798009,,,,,WEDGEWOOD AVE & 19TH AVE WB,0,WED19AWN,
36.120544,0,ETHBRONN,-86.717951,,,,,E THOMPSON LN & BROWNING RD NB,0,ETHBRONN,
36.13524,0,8AARGSM,-86.779147,,,,8 AVENUE S & WEDGEWOOD,8TH AVE S & ARGYLE AV SB,0,8AARGSM,
36.164497,,WAL40AEN,-86.838576,,,,CENTENNIAL BLVD & 40TH AVE N,WALTER S DAVIS BLVD & 40TH AVE N EB,0,WAL40AEN,
36.221755,0,MEALYTNN,-86.825068,,,,,MEADOW HILL DR & LYTLE DR NB,0,MEALYTNN,
36.138604,0,WES440WN,-86.820053,,,,,WEST END AVE & I-440 RAMP WB,0,WES440WN,
36.159257,1,MXOMCCTR,-86.776124,,,,,CONVENTION CENTER STATION OUTBOUND,0,MXOMCCTR,
36.020262,,MURJACWF,-86.576425,,,,,MURFREESBORO PIKE & JACKSON SQ BLVD,0,MURJACWF,
36.155808,1,CXICENTE,-86.809191,,,,2257 CHARLOTTE AVE & 23RD AVE,23RD AVE / CENTENNIAL STATION INBOUND,0,CXICENTE,
36.220553,,ROWCRAEN,-86.811372,,,,,ROWAN DR & CRAVATH DR EB,0,ROWCRAEN,
36.116571,,NXOJOYNR,-86.748178,,,,NOLENSVILLE PK & JOYNER AV,JOYNER STATION OUTBOUND,0,NXOJOYNR,
36.170152,,JEF16EN,-86.803805,,,,JEFFERSON & 16 AVE N,JEFFERSON ST & 16TH AVE N EB,0,JEF16EN,
36.219552,,ROWBONEF,-86.815121,,,,,ROWAN DR & BONTEMPS DR EB,0,ROWBONEF,
36.213219,,TUCWHANN,-86.825479,,,,,TUCKER RD & W HAMILTON RD NB,0,TUCWHANN,
36.121149,1,MXOGLENG,-86.704215,,,,,GLENGARRY STATION OUTBOUND,0,MXOGLENG,
36.164758,,HER17NWN,-86.802109,,,,,HERMAN ST & 17TH AVE N WB,0,HER17NWN,
36.159029,,CLI33AEN,-86.82509,,,,CLIFTON AV & 33RD AV N,CLIFTON AVE & 33RD AVE N EB,0,CLI33AEN,
36.27798,0,HUNYOEWN,-86.753355,,,,,HUNTERS LN & YOEST DR WB,0,HUNYOEWN,
36.110185,,THOSTEEF,-86.738175,,,,,THOMPSON LN & ST EDWARDS DR EB,0,THOSTEEF,
36.142776,,EDG12AWN,-86.786695,,,,EDGEHILL AVE & ALBAR DR,EDGE HILL AVE & 12TH AVE S WB,0,EDG12AWN,
36.190044,0,COW901NN,-86.781048,,,,944 COWAN ST,901 COWAN ST NB,0,COW901NN,
36.11191,,COLEMAN,-86.743385,,,,,COLEMAN RECREATION CENTER,0,COLEMAN,
36.189324,,WHIDICNF,-86.773403,,,,,WHITES CREEK PIKE & DICKERSON PIKE,0,WHIDICNF,
36.184323,,DICHANNN,-86.773647,,,,N DICKERSON PK & HANCOCK ST,N DICKERSON PIKE & HANCOCK ST NB,0,DICHANNN,
36.179753,1,GXIFIVEN,-86.750216,,,,172 GALLATIN AVE,FIVE POINTS STATION INBOUND,0,GXIFIVEN,
36.182805,,MERGRASN,-86.768699,,,,,MERIDIAN ST & GRACE ST SB,0,MERGRASN,
36.221075,,BUEKINSN,-86.821432,,,,BUENA VISTA PIKE & KINGS LANE,BUENA VISTA PIKE & KINGS LN SB,0,BUEKINSN,
36.169144,0,SHE7SEN,-86.758006,,,,689 SHELBY AVE & 7TH ST S,SHELBY AVE & S 7TH ST EB,0,SHE7SEN,
36.144049,0,DONSHANM,-86.66659,,,,,DONELSON PIKE & SHACLETT DR NB,0,DONSHANM,
36.207544,,WHAHAYEN,-86.836351,,,,W HAMILTON AVE & HAYNES PARK DR,W HAMILTON AVE & HAYNES PK EB,0,WHAHAYEN,
36.050908,,MTVCURNN,-86.650893,,,,,MT VIEW RD & CURTIS HOLLOW RD NB,0,MTVCURNN,
36.267491,,MADTOWE,-86.699097,,,,N DUPONT AV,MADISON TOWERS,0,MADTOWE,
36.218387,0,WHIMOOSN,-86.803708,,,,,WHITES CREEK PIKE  MOORMAN'S ARM RD,0,WHIMOOSN,
36.133241,0,WHIVINSF,-86.858142,,,,109 WHITE BRIDGE PIKE,WHITE BRIDGE PIKE & VINE RIDGE DR S,0,WHIVINSF,
36.020026,,MURJACEN,-86.576793,,,,,MURFREESBORO PIKE & JACKSON SQ BLVD,0,MURJACEN,
36.268035,,ARCROONN,-86.685999,,,,,ARCHWOOD DR & ROOSEVELT AVE NB,0,ARCROONN,
36.157604,0,MTA,-86.756053,,,,,METROPOLITAN TRANSIT AUTHORITY,0,MTA,
36.147186,0,12ASOUNN,-86.785703,,,,907 12TH AVE & SOUTH ST,12TH AVE S & SOUTH ST NB,0,12ASOUNN,
36.174284,0,MONARTWN,-86.796642,,,,,MONROE ST & ARTHUR ST WB,0,MONARTWN,
36.087226,0,HARANTEN,-86.692475,,,,HARDING PL & ANTIOCH PIKE,HARDING PL & ANTIOCH PK EB,0,HARANTEN,
36.094514,,MURFRASN,-86.653638,,,,MURFREESBORO & FRANKLIN LIMESTONE,MURFREESBORO PIKE & FRANKLIN LIMEST,0,MURFRASN,
36.138104,,BLA24AWF,-86.805545,,,,,BLAKEMORE AVE & 24TH AVE S WB,0,BLA24AWF,
36.203226,1,GXOEHILN,-86.738674,,,,GALLATIN PIKE & LITTON AVE,EAST HILL STATION OUTBOUND,0,GXOEHILN,
36.153391,,21ASTASN,-86.803474,,,,21ST AV N & STATE ST,21ST AVE N & STATE ST SB,0,21ASTASN,
36.209748,,ANDDESSN,-86.601994,,,,ANDREW JACKSON PW & DES MOINES DR,ANDREW JACKSON PKWY & DES MOINES DR SB,0,ANDDESSN,
36.145798,1,MURLESWF,-86.753016,,,,344 MURFREESBORO PIKE,MURFREESBORO PIKE & LESTER AVE WB,0,MURLESWF,
36.17582,0,GXI7AVEN,-86.757864,,,,811 MAIN ST & NEILL AVE,MAIN STREET STATION INBOUND,0,GXI7AVEN,
36.25664,0,DICDUENF,-86.757824,,,,3584 DICKERSON PIKE & N DUE WEST AVE,DICKERSON PIKE & DUE WEST AVE N NB,0,DICDUENF,
36.144053,,ELMTWIEN,-86.738002,,,,ELM HILL PK & TWIN ELMS CT,ELM HILL PIKE & TWIN ELMS CT EB,0,ELMTWIEN,
